a,Y,rho,dF
2.6300000000000003,0.4762301218437321,0.09747835878046891,-0.38365771949933064
2.6325000000000003,0.4764713827536932,0.09761211464017477,-0.38263728519838386
2.6350000000000002,0.4767136291591973,0.09774651327249546,-0.38161410081116726
2.6375,0.4769568697729318,0.09788156066052468,-0.38058814516572775
2.64,0.4772011134291231,0.09801726287273942,-0.3795593967625965
2.6425,0.47744636908587856,0.09815362606466475,-0.37852783386638217
2.645,0.47769264582757986,0.0982906564805765,-0.3774934344197289
2.6475,0.4779399528673361,0.0984283604552465,-0.3764561760960516
2.6500000000000004,0.4781882995495008,0.09856674441573336,-0.3754160362579028
2.6525000000000003,0.4784376953522463,0.098705814883215,-0.37437299199583046
2.6550000000000002,0.47868814989020714,0.09884557847487034,-0.3733270200340088
2.6575,0.4789396729171901,0.09898604190580844,-0.37227809682183194
2.66,0.4791922743289501,0.09912721199104561,-0.3712261984922804
2.6625,0.47944596416604923,0.09926909564754015,-0.37017130082861444
2.665,0.4797007526167454,0.09941169989625523,-0.3691133793032319
2.6675,0.4799566500200352,0.09955503186432,-0.36805240901383035
2.67,0.4802136668687024,0.09969909878720618,-0.3669883647666738
2.6725000000000003,0.48047181381247966,0.09984390801098052,-0.3659212209600193
2.6750000000000003,0.4807311016612866,0.09998946699461356,-0.3648509516507303
2.6775,0.48099154135628786,0.10013578329421563,-0.3637776278125892
2.68,0.481253143994105,0.10028286457709999,-0.3627011340406882
2.6825,0.48151592088329936,0.10043071865407754,-0.3616214357821112
2.685,0.4817798835065947,0.10057935345880543,-0.360538505592145
2.6875,0.48204504352438027,0.10072877705031583,-0.3594523156319473
2.69,0.48231141277850487,0.10087899761572361,-0.35836283766021987
2.6925000000000003,0.48257900329618675,0.10103002347301586,-0.3572700430137798
2.6950000000000003,0.4828478272939749,0.10118186307388659,-0.3561739026131105
2.6975000000000002,0.4831178971819264,0.10133452500671065,-0.3550743869651373
2.7,0.48338922556780234,0.10148801799954602,-0.35397146608551194
2.7025,0.4836618252614228,0.1016423509232439,-0.35286510957632794
2.705,0.48393570927940527,0.1017975327947951,-0.35175528658448746
2.7075,0.48421089084844227,0.10195357277986769,-0.3506419657545167
2.71,0.4844873834126738,0.10211048019768572,-0.34952511528685276
2.7125000000000004,0.4847652006359125,0.10226826452301109,-0.34840470287955666
2.7150000000000003,0.4850443564079731,0.10242693539047329,-0.34728069569778247
2.7175000000000002,0.4853248648495594,0.10258650259810385,-0.3461530604459417
2.72,0.48560674031758355,0.10274697611113906,-0.34502176328721207
2.7225,0.4858899974105725,0.10290836606589544,-0.3438867698157821
2.725,0.4861746509743637,0.1030706827738349,-0.34274804513179097
2.725,1.080928449573767,0.5581016021741239,0.02370160920761894
2.725,1.1374611832818367,0.5954148672666842,-0.024742605274030147
2.7275,0.4864607161078503,0.1032339367256828,-0.34160555371920415
2.7275,1.062175538708551,0.5451163533198048,0.039099912704295456
2.7275,1.1570656057881292,0.607701660213592,-0.04203160253345465
2.73,0.48674820816895453,0.10339813859570256,-0.34045925954018225
2.73,1.0491776206023362,0.5359428741128014,0.04951529987284598
2.73,1.1709138796721348,0.6161772038313831,-0.05434156211741794
2.7325,0.48703714278077126,0.10356329924609423,-0.3393091259407121
2.7325,1.0386322543051443,0.5283979363125573,0.0577912917703567
2.7325,1.182308227380831,0.6230245734443384,-0.0645130058954236
2.7350000000000003,0.4873275358378981,0.10372942973152761,-0.3381551156922402
2.7350000000000003,1.0295407273172075,0.5218207362927422,0.06478718671351173
2.7350000000000003,1.192247011636815,0.628904345993619,-0.07340761071829734
2.7375000000000003,0.48761940351296074,0.10389654130381573,-0.3369971909250591
2.7375000000000003,1.0214400210801717,0.5159046951972511,0.07090420593464165
2.7375000000000003,1.201193830564597,0.6341234715800297,-0.08143163443120749
2.74,0.48791276226334046,0.10406464541673405,-0.33583531315051207
2.74,1.0140699229584842,0.5104773613162024,0.07637239749214224
2.74,1.2094083625873557,0.638854049122486,-0.08880226796661364
2.7425,0.4882076288381083,0.1042337537309889,-0.334669443255442
2.7425,1.0072673819188749,0.5054306127525171,0.08132501407469235
2.7425,1.2170540417508309,0.6432044381753124,-0.09566957942684616
2.745,0.4885040202851763,0.10440387811934224,-0.33349954144112903
2.745,1.0009218898486223,0.500691098436763,0.08586780815902928
2.745,1.2242409794484097,0.647247740142784,-0.1021236145392602
2.7475,0.48880195395869325,0.1045750306719101,-0.3323255672593728
2.7475,0.9949547412781133,0.49620655102940453,0.09006047853588049
2.7475,1.2310482611007827,0.6510364494876246,-0.10823419837793712
2.75,0.4891014475265854,0.10474722370157837,-0.33114747957363466
2.75,0.9893072094663303,0.4919379218631511,0.09396157967800355
2.75,1.2375342206469435,0.6546093622464189,-0.1140574715990761
2.7525,0.4894025189785072,0.10492046974968988,-0.32996523652573106
2.7525,0.9839345079410023,0.48785543328681785,0.09760629490207505
2.7525,1.2437438742294642,0.6579964125671869,-0.11962538605071321
2.755,0.4897051866338881,0.10509478159182387,-0.3287787955275068
2.755,0.9788010546228684,0.4839353787375997,0.10102614730889135
2.755,1.2497127308738019,0.6612212195976429,-0.12497337448361996
2.7575000000000003,0.4900094691503124,0.1052701722438048,-0.32758811327193715
2.7575000000000003,0.9738785295349047,0.48015890219842644,0.10425020967042008
2.7575000000000003,1.2554690319027995,0.6643026201771968,-0.1301285570219658
2.7600000000000002,0.4903153855321576,0.10544665496790065,-0.3263931457053726
2.7600000000000002,0.969143610088856,0.47651044844779705,0.10729044350732407
2.7600000000000002,1.2610361061133228,0.6672561584512728,-0.13510588902327672
2.7625,0.490622955139521,0.10562424327922769,-0.32519384794427175
2.7625,0.9645768872480619,0.47297705771145054,0.11017169246896329
2.7625,1.2664333815572375,0.6700947804337577,-0.1399231983599609
2.765,0.49093219769743757,0.10580295095236653,-0.3239901743612439
2.765,0.960162203970171,0.4695479512978042,0.112907293059461
2.765,1.2716770242386761,0.6728292909151654,-0.144602789752145
2.7675,0.49124313330540764,0.10598279202820121,-0.3227820784795776
2.7675,0.9558856250429272,0.46621380511912625,0.1155036761901762
2.7675,1.2767808087444004,0.6754689012058162,-0.14914876360861487
2.77,0.49155578244723924,0.10616378082098633,-0.32156951298989433
2.77,0.9517352402145625,0.46296664998594184,0.1179780140636577
2.77,1.2817566941992309,0.6780215955948342,-0.15357201518947372
2.7725,0.49187016600125183,0.1063459319256708,-0.3203524297362703
2.7725,0.9477008172203258,0.4597996444307525,0.12033874188799308
2.7725,1.286615029321015,0.680494289612732,-0.1578835114427304
2.7750000000000004,0.4921863052507124,0.10652926022540582,-0.31913077967460346
2.7750000000000004,0.9437732826631893,0.4567067014481393,0.12258758755323561
2.7750000000000004,1.2913647052164177,0.6828929526720235,-0.1620956586024271
2.7775000000000003,0.492504221894839,0.10671378089943327,-0.3179045128282043
2.7775000000000003,0.9399446799330957,0.45368248131981215,0.12473817516678308
2.7775000000000003,1.2960136173690542,0.6852228779603808,-0.16620958388509796
2.7800000000000002,0.49282393805999264,0.10689950943113684,-0.31667357834885834
2.7800000000000002,0.9362080536711261,0.450722322879088,0.12679655479463925
2.7800000000000002,1.3005688142819276,0.6874887838198279,-0.1702317803884863
2.7825,0.49314547631133926,0.10708646161642177,-0.3154379243891503
2.7825,0.9325571533314987,0.44782202703047475,0.12876327294963907
2.7825,1.305036563489845,0.6896948692421179,-0.17416803258315772
2.785,0.4934688596649155,0.10727465357238695,-0.31419749814132203
2.785,0.9289863109902535,0.44497777362471796,0.1306466028028197
2.785,1.3094224067929132,0.6918448610958684,-0.17802918059144818
2.7875,0.4937941116001089,0.10746410174629842,-0.3129522457734346
2.7875,0.9254905413738871,0.44218621319245277,0.13245249425031247
2.7875,1.3137312866610735,0.6939420933698094,-0.1818147905240749
2.79,0.4941212560725971,0.10765482292489247,-0.31170211246545065
2.79,0.9220653392914079,0.4394443162300219,0.13418363967732105
2.79,1.3179677603746187,0.695989624953517,-0.18552815609768633
2.7925,0.4944503175277397,0.10784683424400758,-0.3104470422760075
2.7925,0.9187065210947103,0.4367492545327541,0.1358401500284323
2.7925,1.3221359566804296,0.6979902291006421,-0.18917313059634483
2.795,0.49478132091446025,0.10804015319857029,-0.30918697822845953
2.795,0.9154103278141377,0.4340984907450983,0.13743008660527245
2.795,1.3262396288169915,0.6999464289063657,-0.19275322329797334
2.7975000000000003,0.49511429169966,0.10823479765296165,-0.3079218622026314
2.7975000000000003,0.9121733678052997,0.4314897389482263,0.1389563915543679
2.7975000000000003,1.3302821420725022,0.7018605002811595,-0.19627741041333113
2.8000000000000003,0.4954492558830176,0.10843078585168303,-0.3066516349264914
2.8000000000000003,0.9089925187620663,0.42892089124201377,0.1404194268139758
2.8000000000000003,1.3342665734562567,0.7037345272150436,-0.1997427291849591
2.8025,0.4957862400126195,0.10862813643058389,-0.3053762359622736
2.8025,0.9058648288375665,0.4263899421872343,0.14182090374292855
2.8025,1.338195811641917,0.7055704548707248,-0.20315173725613733
2.805,0.4961252712009032,0.10882686842835296,-0.3040956036176601
2.805,0.9027876454092773,0.42389509671937664,0.1431663350925927
2.805,1.3420725153508348,0.7073700750261734,-0.20650694855712137
2.8075,0.4964663771413256,0.10902700129851713,-0.3028096750012921
2.8075,0.8997585341239775,0.42143470844399783,0.14445781944538716
2.8075,1.3458991381188674,0.7091350425344943,-0.209810687286421
2.81,0.49680958612563947,0.10922855492188407,-0.30151838590897206
2.81,0.8967752282673238,0.4190072416051557,0.14569518526630354
2.81,1.3496779375303685,0.7108668840012186,-0.21306784477728627
2.8125,0.49715492706183717,0.10943154961946652,-0.3002216707986838
2.8125,0.8938355533507799,0.41661121217599056,0.14687939227098212
2.8125,1.353410949223749,0.7125669900917028,-0.21628020511818108
2.815,0.49750242949278534,0.1096360061659075,-0.2989194627850411
2.815,0.8909375421729934,0.4142452837915275,0.14801517647655693
2.815,1.3571001255809476,0.7142366823842263,-0.21944687726702156
2.8175,0.497852123615583,0.10984194580342949,-0.29761169356989914
2.8175,0.8880793752122315,0.41190822149150963,0.14910408910884243
2.8175,1.3607472959890818,0.7158771977114929,-0.22256961384729457
2.8200000000000003,0.49820404029629256,0.11004939025315681,-0.2962983317783552
2.8200000000000003,0.8852593486207693,0.4095988674514668,0.15014673556690283
2.8200000000000003,1.3643541671596835,0.7174896909087707,-0.2256500529201099
2.8225000000000002,0.49855821096865743,0.11025836165804272,-0.2949793925205446
2.8225000000000002,0.8824758097287555,0.4073160896807841,0.15114138399718868
2.8225000000000002,1.367922334328677,0.7190752422619926,-0.2286897282443938
2.825,0.49891466785373084,0.11046888271511247,-0.29365468064979083
2.825,0.8797272338638193,0.40505884630565187,0.15209331057364217
2.825,1.3714532848490089,0.7206348613204113,-0.2316921055632816
2.8275,0.49927344396711637,0.11068097668287516,-0.2923241218477646
2.8275,0.8770122159845121,0.4028261801843303,0.15300369256010526
2.8275,1.3749483656205521,0.7221694747272662,-0.23465929775592523
2.83,0.499634573087281,0.11089466736576277,-0.29098764021961987
2.83,0.8743294319056115,0.4006171883058483,0.15387363396790477
2.83,1.3784088850427305,0.7236799730108385,-0.23758959819040287
2.8325,0.49999808978004806,0.11110997913180048,-0.28964515815244063
2.8325,0.8716776117878752,0.3984310009748901,0.15470094079650387
2.8325,1.3818360866858959,0.7251672002240247,-0.24048421620111213
2.835,0.5003640294241049,0.11132693693101256,-0.2882965962847095
2.835,0.8690555219621704,0.3962667676569467,0.1554886172705494
2.835,1.3852311420540555,0.7266319521510617,-0.2433442930806667
2.8375000000000004,0.5007324282375774,0.11154556631460147,-0.2869418735340634
2.8375000000000004,0.866462044499122,0.39412372348541747,0.15623884918047892
2.8375000000000004,1.388595156294906,0.7280749801077444,-0.24617090727787483
2.8400000000000003,0.5011033233057237,0.11176589345493826,-0.2855809069168824
2.8400000000000003,0.8638961222643133,0.39200114481777987,0.15695249375169418
2.8400000000000003,1.3919291733295134,0.7294969943595327,-0.24896507947157845
2.8425000000000002,0.5014767526098491,0.11198794516643326,-0.2842136115566163
2.8425000000000002,0.8613567513738903,0.38989834370439286,0.15763015220882082
2.8425000000000002,1.3952341682580507,0.7308986620382784,-0.25173066399542376
2.845,0.5018527550572173,0.11221174892716099,-0.2828399006171711
2.845,0.8588429408102364,0.3878146350392875,0.15826878446700832
2.845,1.3985110346939782,0.7322806029920998,-0.2544671630983725
2.8475,0.5022313705127368,0.11243733290171125,-0.28145968524184717
2.8475,0.856353753804661,0.3857493713558979,0.15887317704188497
2.8475,1.401760659135354,0.7336434221695054,-0.25717382126804444
2.85,0.5026126398315751,0.11266472596477167,-0.2800728744367653
2.85,0.8538883271569265,0.3837019594572484,0.15944400305056838
2.85,1.4049838865037916,0.7349876956646835,-0.25985147400255976
2.8525,0.5029966048934166,0.11289395772587763,-0.27867937510417384
2.8525,0.8514458369189882,0.38167183249024333,0.15998189787369554
2.8525,1.4081815194471405,0.7363139711870236,-0.26250091639285567
2.855,0.5033833086382195,0.11312505855525334,-0.2772790918259549
2.855,0.8490254947999462,0.3796584474014895,0.16048678058155907
2.855,1.4113543212410766,0.737622769994456,-0.26512290585760595
2.8575,0.5037727951035813,0.11335805961082102,-0.275871926935789
2.8575,0.8466265094559152,0.3776612531067486,0.16095661133364025
2.8575,1.4145030184323026,0.7389145886572148,-0.2677181645909156
2.8600000000000003,0.5041651094638054,0.11359299286644452,-0.27445778030266155
2.8600000000000003,0.8442481407005002,0.37567973593829557,0.1613952627099735
2.8600000000000003,1.4176283027260181,0.7401899004563752,-0.2702880001769856
2.8625000000000003,0.5045602980708155,0.11382989114150814,-0.27303654936972066
2.8625000000000003,0.8418896987627277,0.3737134194430167,0.16180323645365036
2.8625000000000003,1.4207308050413756,0.7414491454707213,-0.27283588687741395
2.865,0.504958408496676,0.11406878813169848,-0.2716081289710903
2.865,0.8395505213640573,0.37176184563640124,0.16218100623577314
2.865,1.423811140805702,0.7426927496627137,-0.2753588902472089
2.8675,0.5053594895786545,0.11430971844156397,-0.2701724112819104
2.8675,0.8372299717066027,0.369824573619335,0.1625286755846389
2.8675,1.4268699146726076,0.7439211271084755,-0.2778576182975599
2.87,0.5057635914659112,0.11455271761831892,-0.26872928575172317
2.87,0.8349274063130917,0.36790115298021997,0.16284359706797424
2.87,1.4299077046700739,0.7451346739623173,-0.2803326531453766
2.8725,0.506170765668638,0.11479782218740131,-0.2672786389323889
2.8725,0.8326422145655328,0.36599115703525414,0.1631296237480928
2.8725,1.4329250638080664,0.7463337695304557,-0.2827845527592152
2.875,0.5065810651095315,0.11504506968973169,-0.26582035441147234
2.875,0.8303738292909604,0.3640941919513785,0.16338712751085005
2.875,1.435922521563722,0.74751877726327,-0.28521385226480284
2.8775,0.5069945441778001,0.11529449872081059,-0.26435431270677157
2.8775,0.8281217029338949,0.3622098770770232,0.16361645848173012
2.8775,1.438900585259876,0.7486900456753246,-0.2876210652794875
2.88,0.507411258785831,0.11554614897175176,-0.26288039116639794
2.88,0.825885306324719,0.3603378441156007,0.16381794585296205
2.88,1.4418597413367262,0.7498479091957511,-0.29000668511623706
2.8825000000000003,0.5078312664287599,0.11580006127241546,-0.2613984637911404
2.8825000000000003,0.8236641113465033,0.358477722798038,0.16398897698111092
2.8825000000000003,1.4448004423417733,0.7509926834475235,-0.29237441772759776
2.8850000000000002,0.5082546262466519,0.1160562776364893,-0.2599084011845054
2.8850000000000002,0.8214575917358955,0.35662914170609455,0.16413214972699208
2.8850000000000002,1.4477231144395566,0.7521246685978262,-0.2947218782468089
2.8875,0.5086813990906002,0.11631484130932811,-0.25841007033622354
2.8875,0.8192652674564859,0.35479176561798886,0.16424838278905618
2.8875,1.4506281898146143,0.7532441621762239,-0.2970490098291717
2.89,0.5091116475915457,0.11657579681785564,-0.25690333451677816
2.89,0.8170866733650777,0.3529652694418222,0.16433792707215567
2.89,1.4535160842293042,0.75435145053213,-0.29935623897621794
2.8925,0.5095454362329795,0.11683919002325643,-0.2553880531830366
2.8925,0.8149213575229332,0.3511493369469837,0.16440101633374837
2.8925,1.4563871975840492,0.7554468093019175,-0.3016439765464413
2.895,0.5099828314274398,0.11710506817643396,-0.25386408172289876
2.895,0.8127688774154941,0.34934365773052456,0.16443663012899457
2.895,1.4592419147469753,0.756530503964655,-0.3039126187025306
2.8975,0.5104239015971093,0.1173734799764505,-0.25233127136647937
2.8975,0.810628772929213,0.3475479046665787,0.16444406633620012
2.8975,1.4620806063333422,0.7576027903630075,-0.3061625474930938
2.9000000000000004,0.5108687172587625,0.11764447563213433,-0.25078946898071663
2.9000000000000004,0.8085006189383557,0.34576177814395864,0.16442567847829714
2.9000000000000004,1.464903629429388,0.7586639151884845,-0.3083941317203964
2.9025000000000003,0.5113173511134639,0.11791810692713224,-0.24923851691949214
2.9025000000000003,0.8063840093908118,0.34398499284804546,0.1643816338159354
2.9025000000000003,1.4677113282743037,0.7597141164373814,-0.31060772746828763
2.9050000000000002,0.5117698781406369,0.11819442728821361,-0.2476782527738308
2.9050000000000002,0.8042785475820318,0.34221726971185634,0.16431208457734492
2.9050000000000002,1.4705040268534475,0.7607536208504704,-0.31280615010928586
2.9075,0.5122263756985553,0.1184734918581184,-0.24610850922757163
2.9075,0.8021838455098419,0.34045833547828835,0.1642171681581761
2.9075,1.473282024982806,0.7617826427175719,-0.31498811547280464
2.91,0.5126869236294175,0.11875535757187,-0.24452911380201667
2.91,0.8000995120756655,0.3387079128900296,0.16409461960353866
2.91,1.4760456322839604,0.7628013966511837,-0.3171530027359853
2.9125,0.5131516043709556,0.11904008323779214,-0.24293988870605074
2.9125,0.798025146869238,0.3369657155604296,0.16394611109249446
2.9125,1.4787951489355895,0.7638100905147783,-0.3193011260530325
2.915,0.5136205030744805,0.11932772962321965,-0.24134065044756345
2.915,0.7959603837738356,0.3352314846886866,0.163772583400279
2.915,1.481530865006372,0.7648089253218495,-0.3214327893176915
2.9175,0.5140937077298717,0.11961835954527156,-0.23973120975573356
2.9175,0.7939048643846898,0.33350496682722053,0.16357411500300678
2.9175,1.484253060926369,0.7657980955510395,-0.32354828697040666
2.92,0.5145713092981654,0.11991203796714439,-0.23811137118689982
2.92,0.7918582360682942,0.3317859123345171,0.1633507705101067
2.92,1.486962007926192,0.7667777894411991,-0.3256479042130882
2.9225000000000003,0.5150534017259225,0.12020883202248663,-0.23648110827334531
2.9225000000000003,0.7898201514466549,0.33007407502152014,0.1631026007642422
2.9225000000000003,1.489657968454379,0.7677481892707799,-0.32773191742740543
2.9250000000000003,0.5155400819715873,0.12050881104757057,-0.23484011577590277
2.9250000000000003,0.78779025031659,0.3283691970433086,0.1628266892483854
2.9250000000000003,1.4923411965673783,0.7687094716200553,-0.3298005946618427
2.9275,0.5160314507345912,0.12081204704787887,-0.23318810478678562
2.9275,0.7857681738903056,0.326671020939017,0.16252589688514618
2.9275,1.4950119383013707,0.7696618076200067,-0.3318541959178074
2.93,0.5165276123215387,0.1211186146348586,-0.23152485255084618
2.93,0.7837535880917254,0.3249793092707699,0.16220036559988493
2.93,1.4976704268991916,0.7706053613729423,-0.33389496902614396
2.9325,0.5170286748030072,0.12142859114240391,-0.2298501286024379
2.9325,0.7817461621214996,0.32329382668999324,0.16185008910873933
2.9325,1.500316875766795,0.7715402876171593,-0.33592221098830694
2.935,0.5175347502039821,0.1217420567653549,-0.22816369433797942
2.935,0.7797455679503976,0.321614339580778,0.16147504711128136
2.935,1.502951508329784,0.7724667424024385,-0.33793503843436845
2.9375,0.5180459547069851,0.12205909470723718,-0.22646530267178552
2.9375,0.7777514798289599,0.31994061571568694,0.16107509976936996
2.9375,1.5055745428348035,0.773384877737898,-0.3399336845730988
2.94,0.5185624088676298,0.12237979133718828,-0.22475469760863118
2.94,0.7757635543462499,0.318272407589829,0.1606474495929877
2.94,1.508186191025976,0.7742948412101468,-0.34191837609679737
2.9425,0.5190842378469024,0.12270423635886088,-0.22303161368864008
2.9425,0.7737814522464614,0.3166094708076702,0.1601949006668768
2.9425,1.5107866584105651,0.7751967761621893,-0.3438893333455568
2.9450000000000003,0.5196115716572314,0.12303252298961789,-0.22129577560980881
2.9450000000000003,0.7718048522386447,0.31495157573049337,0.15971737294395716
2.9450000000000003,1.5133761445141696,0.7760908218642463,-0.3458467705706258
2.9475000000000002,0.520144545426713,0.1233647481528762,-0.21954689762848642
2.9475000000000002,0.7698334333976358,0.31329849276851174,0.15921477130587114
2.9475000000000002,1.5159548431195509,0.7769771136747108,-0.34779089625333276
2.95,0.520683299681925,0.1237010126840339,-0.21778468299316064
2.95,0.7678668746816476,0.3116499920412367,0.15868698504117873
2.95,1.5185229424956637,0.7778557831937829,-0.349721913214488
2.9525,0.5212279806512785,0.12404142155137295,-0.21600882339489755
2.9525,0.7659048544404509,0.31000584303037826,0.15813388712926368
2.9525,1.5210806256127614,0.778726958408597,-0.3516400188974578
2.955,0.5217787405890811,0.12438608409223784,-0.21421899828455435
2.955,0.7639470323877339,0.30836579954666143,0.15755249720972309
2.955,1.5236280703496918,0.7795907638321664,-0.3535454055958003
2.9575,0.5223357381263376,0.1247351142684711,-0.2124148741400322
2.9575,0.7619930664683583,0.30672961394648907,0.1569454909255974
2.9575,1.526165446918054,0.7804473197015293,-0.35543974091731007
2.96,0.522899138645381,0.12508863093952508,-0.2105961038112447
2.96,0.7600426302471431,0.3050970517550923,0.15631269942861792
2.96,1.5286929087264114,0.7812967389978086,-0.35732302743678335
2.9625000000000004,0.5234691146843787,0.1254467581572909,-0.20876232561528593
2.9625000000000004,0.7580953945080834,0.3034678763141706,0.1556539252545175
2.9625000000000004,1.5312106179468044,0.7821391361309346,-0.35919408066813363
2.965,0.5240458463733593,0.12580962548396682,-0.20691316254262124
2.965,0.7561510266749427,0.30184184836822203,0.15496895211519757
2.965,1.5337187346839574,0.7829746232978352,-0.36105307562071115
2.9675000000000002,0.5246295219051064,0.12617736833538748,-0.20504822130229525
2.9675000000000002,0.7542091902041722,0.30021872563011737,0.15425754403275427
2.9675000000000002,1.5362174148072119,0.7838033098032016,-0.36290018301028215
2.97,0.525220338042098,0.1265501283509015,-0.20316709128942453
2.97,0.7522695309724164,0.29859825148703617,0.1535170630451166
2.97,1.5387068101056267,0.7846253021637379,-0.36473556917565564
2.9725,0.5258185006688435,0.126928053796081,-0.20126934354713907
2.9725,0.750331681148918,0.2969801583410935,0.15274924463626327
2.9725,1.5411870684346114,0.7854407042071935,-0.36655939652167585
2.975,0.5264242253867524,0.12731129999689458,-0.1993545295342347
2.975,0.7483952879274925,0.29536419168458616,0.15195415804525325
2.975,1.5436583338577243,0.7862496171675094,-0.3683718235253734
2.9775,0.5270377381614544,0.1277000298120822,-0.19742217988172325
2.9775,0.7464599920145945,0.2937500922010706,0.15113147726619758
2.9775,1.5461207467803697,0.787052139775129,-0.3701730048998875
2.98,0.5276592760267197,0.12809441414690415,-0.19547180300505393
2.98,0.7445254265070328,0.29213759491942587,0.15028085139645597
2.98,1.548574444078404,0.7878483683435797,-0.37196309164136976
